id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,nom_commune,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,lot1_surface_carrez,lot2_surface_carrez,lot3_surface_carrez,lot4_surface_carrez,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,day_mutation,month_mutation
2021-71121,2021-02-08,1,Vente,54800.0,,,LES BONNES,B004,8260.0,Maubert-Fontaine,,,08282000WD0030,,,,,,,0,,,,,BT,taillis simples,,,4615.0,,,8,2
2021-71121,2021-02-08,1,Vente,54800.0,,,LE MOULIN MOLIGNAU,B054,8260.0,Maubert-Fontaine,,,08282000WD0072,,,,,,,0,,,,,BT,taillis simples,,,5657.0,,,8,2
2021-71121,2021-02-08,1,Vente,54800.0,,,LE MOULIN MOLIGNAU,B054,8260.0,Maubert-Fontaine,,,08282000WD0072,,,,,,,0,,,,,T,terres,,,23811.0,,,8,2
2021-71121,2021-02-08,1,Vente,54800.0,,,LE MOULIN MOLIGNAU,B054,8260.0,Maubert-Fontaine,,,08282000WD0072,,,,,,,0,,,,,P,prés,,,34464.0,,,8,2
2021-71121,2021-02-08,1,Vente,54800.0,,,LE MOULIN MOLIGNAU,B054,8260.0,Maubert-Fontaine,,,08282000WD0072,,,,,,,0,,,,,P,prés,,,11334.0,,,8,2
2021-71121,2021-02-08,1,Vente,54800.0,,,LE MOULIN MOLIGNAU,B054,8260.0,Maubert-Fontaine,,,08282000WD0072,,,,,,,0,,,,,P,prés,,,15830.0,,,8,2
2021-71121,2021-02-08,1,Vente,54800.0,,,LE MOULIN MOLIGNAU,B054,8260.0,Maubert-Fontaine,,,08282000WD0213,,,,,,,0,,,,,P,prés,,,9752.0,,,8,2
2021-71130,2021-02-11,1,Vente,65000.0,122.0,,LE ROUGE VENTRE,B071,8380.0,La Neuville-aux-Joûtes,,,083180000D0182,,,,,,,0,1.0,Maison,96.0,4.0,S,sols,,,465.0,,,11,2
2021-71130,2021-02-11,1,Vente,65000.0,,,LE CORPS DE GARDE,B013,8380.0,La Neuville-aux-Joûtes,,,083180000D0183,,,,,,,0,,,,,J,jardins,,,295.0,,,11,2
2021-71130,2021-02-11,1,Vente,65000.0,,,LE CORPS DE GARDE,B013,8380.0,La Neuville-aux-Joûtes,,,083180000D0185,,,,,,,0,,,,,P,prés,,,3605.0,,,11,2
2021-71163,2021-02-19,1,Vente,152500.0,,,PLAINE JEAN DIOT,B054,8380.0,La Neuville-aux-Joûtes,,,083180000D0665,,,,,,,0,,,,,P,prés,,,421.0,,,19,2
2021-71163,2021-02-19,1,Vente,152500.0,,,PLAINE JEAN DIOT,B054,8380.0,La Neuville-aux-Joûtes,,,083180000D0666,,,,,,,0,,,,,P,prés,,,192.0,,,19,2
2021-71163,2021-02-19,1,Vente,152500.0,,,PLAINE JEAN DIOT,B054,8380.0,La Neuville-aux-Joûtes,,,083180000D0668,,,,,,,0,,,,,J,jardins,,,150.0,,,19,2
2021-71163,2021-02-19,1,Vente,152500.0,130.0,,LE GRAVIER DU BOIS,B032,8380.0,La Neuville-aux-Joûtes,,,083180000D0670,,,,,,,0,1.0,Maison,70.0,3.0,S,sols,,,1075.0,,,19,2
2021-71196,2021-02-23,1,Vente,130000.0,18.0,,RUE ALBERT POULAIN,0005,8150.0,Harcy,,,08212000AB0265,,,,,,,0,1.0,Maison,81.0,4.0,S,sols,,,312.0,,,23,2
2021-71198,2021-01-11,1,Vente,3500.0,,,LA ROUILLETTE,B073,8380.0,La Neuville-aux-Joûtes,,,083180000B0138,,,,,,,0,,,,,P,prés,,,8673.0,,,11,1
2021-71198,2021-01-11,1,Vente,3500.0,,,LA ROUILLETTE,B073,8380.0,La Neuville-aux-Joûtes,,,083180000B0140,,,,,,,0,,,,,P,prés,,,2378.0,,,11,1
2021-71198,2021-01-11,1,Vente,3500.0,,,LA ROUILLETTE,B073,8380.0,La Neuville-aux-Joûtes,,,083180000B0141,,,,,,,0,,,,,P,prés,,,1802.0,,,11,1
2021-71198,2021-01-11,1,Vente,3500.0,,,LA ROUILLETTE,B073,8380.0,La Neuville-aux-Joûtes,,,083180000B0142,,,,,,,0,,,,,P,prés,,,268.0,,,11,1
2021-71198,2021-01-11,1,Vente,3500.0,,,LA ROUILLETTE,B073,8380.0,La Neuville-aux-Joûtes,,,083180000B0143,,,,,,,0,,,,,P,prés,,,1704.0,,,11,1
2021-71202,2021-02-15,1,Vente,153000.0,5048.0,,GONCELIN,B069,8380.0,Neuville-lez-Beaulieu,,,08319000ZM0084,,,,,,,0,1.0,Maison,200.0,4.0,S,sols,,,1035.0,,,15,2
2021-71202,2021-02-15,1,Vente,153000.0,,,GONCELIN,B069,8380.0,Neuville-lez-Beaulieu,,,08319000ZM0173,,,,,,,0,,,,,AB,terrains a bâtir,,,1067.0,,,15,2
2021-71207,2021-01-30,1,Vente,62500.0,,,LE PART,B069,8260.0,Éteignières,,,081560000D0649,,,,,,,0,,,,,J,jardins,,,750.0,,,30,1
2021-71207,2021-01-30,1,Vente,62500.0,,,LE PART,B069,8260.0,Éteignières,,,081560000D0650,,,,,,,0,,,,,P,prés,,,882.0,,,30,1
2021-71207,2021-01-30,1,Vente,62500.0,16.0,,RTE DE ROCROI,0068,8260.0,Éteignières,,,081560000D0651,,,,,,,0,1.0,Maison,85.0,3.0,S,sols,,,533.0,,,30,1
2021-71208,2021-01-30,1,Vente,50000.0,,,GRAND RIAUX D EN HAUT,B028,8380.0,La Neuville-aux-Joûtes,,,083180000A0189,,,,,,,0,,,,,AB,terrains a bâtir,,,5525.0,,,30,1
2021-71218,2021-01-30,1,Vente,170000.0,,,LE PART,B069,8260.0,Éteignières,,,081560000D0617,,,,,,,0,,,,,P,prés,,,7442.0,,,30,1
2021-71218,2021-01-30,1,Vente,170000.0,11.0,,RUE DE LA FOSSE AUX CHEVAUX,0039,8260.0,Éteignières,,,081560000D0620,,,,,,,0,1.0,Maison,173.0,7.0,S,sols,,,1450.0,,,30,1
2021-71218,2021-01-30,1,Vente,170000.0,,,LE PART,B069,8260.0,Éteignières,,,081560000D0621,,,,,,,0,,,,,J,jardins,,,1376.0,,,30,1
2021-71218,2021-01-30,1,Vente,170000.0,,,LE PART,B069,8260.0,Éteignières,,,081560000D0622,,,,,,,0,,,,,P,prés,,,2241.0,,,30,1
2021-71218,2021-01-30,1,Vente,170000.0,,,LE PART,B069,8260.0,Éteignières,,,081560000D0623,,,,,,,0,,,,,S,sols,,,33.0,,,30,1
2021-71218,2021-01-30,1,Vente,170000.0,,,LE PART,B069,8260.0,Éteignières,,,081560000D0972,,,,,,,0,,,,,P,prés,,,165.0,,,30,1
2021-71299,2021-03-11,1,Vente,180000.0,80.0,,RUE JEAN JAURES,0320,8160.0,Nouvion-sur-Meuse,,,08327000AM0049,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,1832.0,,,11,3
2021-71300,2021-03-02,1,Vente,72504.0,,,LA RUELLE BERNEAU,B149,8380.0,Neuville-lez-Beaulieu,,,08319000ZI0047,,,,,,,0,,,,,P,prés,,,10880.0,,,2,3
2021-71351,2021-02-19,1,Vente,120000.0,,,LE CARREAU BALLOT,B032,8380.0,Neuville-lez-Beaulieu,,,08319000ZI0024,,,,,,,0,,,,,P,prés,,,36320.0,,,19,2
2021-71351,2021-02-19,1,Vente,120000.0,,,LES QUARTIERS,B139,8380.0,Neuville-lez-Beaulieu,,,08319000ZI0041,,,,,,,0,,,,,P,prés,,,1230.0,,,19,2
2021-71354,2021-03-11,1,Vente,171700.0,33.0,,RUE ALBERT POULAIN,0005,8150.0,Harcy,,,08212000AB0335,,,,,,,0,1.0,Maison,63.0,2.0,S,sols,,,409.0,,,11,3
2021-71357,2021-03-04,1,Vente,130000.0,11.0,,RUE DU CENTRE,0020,8700.0,Joigny-sur-Meuse,,,08237000AB0192,,,,,,,0,1.0,Maison,130.0,4.0,S,sols,,,568.0,,,4,3
2021-71380,2021-03-15,1,Vente,20000.0,,,LA MAISON COLLARDEAU,B047,8260.0,Maubert-Fontaine,,,08282000WD0199,,,,,,,0,,,,,AB,terrains a bâtir,,,1200.0,,,15,3
2021-71405,2021-03-23,1,Vente,130000.0,17.0,,RUE ANATOLE FRANCE,0160,8000.0,Charleville-Mézières,,,08105000CX0013,,,,,,,0,1.0,Maison,76.0,6.0,S,sols,,,327.0,,,23,3
2021-71422,2021-03-23,1,Vente,1300.0,,,AU DESSUS DU MOULIN,B031,8800.0,Les Hautes-Rivières,,,08218000AL0119,,,,,,,0,,,,,P,prés,,,1032.0,,,23,3
2021-71441,2021-03-19,1,Vente,35000.0,,,LE VILLAGE,B092,8380.0,La Neuville-aux-Joûtes,,,083180000D0318,,,,,,,0,,,,,P,prés,,,3862.0,,,19,3
2021-71442,2021-02-18,1,Vente,20000.0,,,RUE DES NOUES AU LEVANT,B078,8380.0,La Neuville-aux-Joûtes,,,083180000B0185,,,,,,,0,,,,,J,jardins,,,499.0,,,18,2
2021-71442,2021-02-18,1,Vente,20000.0,91.0,,RUE DES NOUES,0040,8380.0,La Neuville-aux-Joûtes,,,083180000B0186,,,,,,,0,1.0,Maison,71.0,2.0,S,sols,,,508.0,,,18,2
2021-71442,2021-02-18,1,Vente,20000.0,,,RUE DES NOUES AU LEVANT,B078,8380.0,La Neuville-aux-Joûtes,,,083180000B0187,,,,,,,0,,,,,P,prés,,,2357.0,,,18,2
2021-71446,2021-02-26,1,Vente,2000.0,,,LE CHEMIN DU MOULIN,B014,8260.0,Maubert-Fontaine,,,08282000AB0179,,,,,,,0,,,,,S,sols,,,257.0,,,26,2
2021-71447,2021-02-26,1,Vente,119200.0,,,LE CHEMIN DU MOULIN,B014,8260.0,Maubert-Fontaine,,,08282000AB0001,,,,,,,0,,,,,P,prés,,,543.0,,,26,2
2021-71447,2021-02-26,1,Vente,119200.0,16.0,,LE CHEMIN DU MOULIN,B014,8260.0,Maubert-Fontaine,,,08282000AB0171,,,,,,,0,1.0,Maison,96.0,4.0,S,sols,,,661.0,,,26,2
2021-71447,2021-02-26,1,Vente,119200.0,,,ENTRE DEUX CHEMINS,B022,8260.0,Maubert-Fontaine,,,08282000WC0046,,,,,,,0,,,,,P,prés,,,7145.0,,,26,2
2021-71448,2021-02-26,1,Vente,800.0,16.0,,LE CHEMIN DU MOULIN,B014,8260.0,Maubert-Fontaine,,,08282000AB0178,,,,,,,0,,,,,S,sols,,,202.0,,,26,2
2021-71456,2021-03-22,1,Vente,170000.0,,,REPUBLIQUE,B037,8700.0,Joigny-sur-Meuse,,,08237000AD0446,,,,,,,0,,,,,VE,vergers,,,82.0,,,22,3
2021-71456,2021-03-22,1,Vente,170000.0,14.0,,RTE DES HAUTES  RIVIERES,0145,8700.0,Joigny-sur-Meuse,,,08237000AD0448,,,,,,,0,1.0,Maison,100.0,4.0,S,sols,,,632.0,,,22,3
2021-71456,2021-03-22,1,Vente,170000.0,14.0,,RTE DES HAUTES  RIVIERES,0145,8700.0,Joigny-sur-Meuse,,,08237000AD0448,,,,,,,0,1.0,Maison,100.0,4.0,VE,vergers,,,1989.0,,,22,3
2021-71472,2021-03-30,1,Vente,18000.0,,,LA FOSSE GODELLE,B028,8260.0,Maubert-Fontaine,,,08282000WD0121,,,,,,,0,,,,,BR,futaies résineuses,SAPIN,Sapins ou sapinière,290.0,,,30,3
2021-71472,2021-03-30,1,Vente,18000.0,,,LA FOSSE GODELLE,B028,8260.0,Maubert-Fontaine,,,08282000WD0122,,,,,,,0,,,,,BT,taillis simples,,,300.0,,,30,3
2021-71472,2021-03-30,1,Vente,18000.0,,,LA FOSSE GODELLE,B028,8260.0,Maubert-Fontaine,,,08282000WD0123,,,,,,,0,,,,,P,prés,,,63.0,,,30,3
2021-71472,2021-03-30,1,Vente,18000.0,,,LA FOSSE GODELLE,B028,8260.0,Maubert-Fontaine,,,08282000WD0124,,,,,,,0,,,,,P,prés,,,130.0,,,30,3
2021-71472,2021-03-30,1,Vente,18000.0,,,LA FOSSE GODELLE,B028,8260.0,Maubert-Fontaine,,,08282000WD0125,,,,,,,0,,,,,BT,taillis simples,,,245.0,,,30,3
2021-71472,2021-03-30,1,Vente,18000.0,,,LA FOSSE GODELLE,B028,8260.0,Maubert-Fontaine,,,08282000WD0126,,,,,,,0,,,,,BT,taillis simples,,,230.0,,,30,3
2021-71472,2021-03-30,1,Vente,18000.0,,,LA FOSSE GODELLE,B028,8260.0,Maubert-Fontaine,,,08282000WD0128,,,,,,,0,,,,,BT,taillis simples,,,595.0,,,30,3
2021-71472,2021-03-30,1,Vente,18000.0,,,LA FOSSE GODELLE,B028,8260.0,Maubert-Fontaine,,,08282000WD0129,,,,,,,0,,,,,P,prés,,,24.0,,,30,3
2021-71472,2021-03-30,1,Vente,18000.0,,,LA FOSSE GODELLE,B028,8260.0,Maubert-Fontaine,,,08282000WD0129,,,,,,,0,,,,,P,prés,,,47.0,,,30,3
2021-71472,2021-03-30,1,Vente,18000.0,,,LA FOSSE GODELLE,B028,8260.0,Maubert-Fontaine,,,08282000WD0130,,,,,,,0,,,,,P,prés,,,53.0,,,30,3
2021-71472,2021-03-30,1,Vente,18000.0,,,LA FOSSE GODELLE,B028,8260.0,Maubert-Fontaine,,,08282000WD0131,,,,,,,0,,,,,P,prés,,,233.0,,,30,3
2021-71472,2021-03-30,1,Vente,18000.0,,,LA FOSSE GODELLE,B028,8260.0,Maubert-Fontaine,,,08282000WD0131,,,,,,,0,,,,,P,prés,,,467.0,,,30,3
2021-71472,2021-03-30,1,Vente,18000.0,,,LA FOSSE GODELLE,B028,8260.0,Maubert-Fontaine,,,08282000WD0132,,,,,,,0,,,,,BT,taillis simples,,,3180.0,,,30,3
2021-71472,2021-03-30,1,Vente,18000.0,,,LA FOSSE GODELLE,B028,8260.0,Maubert-Fontaine,,,08282000WD0133,,,,,,,0,,,,,T,terres,,,448.0,,,30,3
2021-71472,2021-03-30,1,Vente,18000.0,,,LA FOSSE GODELLE,B028,8260.0,Maubert-Fontaine,,,08282000WD0134,,,,,,,0,,,,,J,jardins,,,445.0,,,30,3
2021-71472,2021-03-30,1,Vente,18000.0,5030.0,,LA FOSSE GODELLE,B028,8260.0,Maubert-Fontaine,,,08282000WD0135,,,,,,,0,1.0,Maison,80.0,3.0,S,sols,,,409.0,,,30,3
2021-71472,2021-03-30,1,Vente,18000.0,,,LA FOSSE GODELLE,B028,8260.0,Maubert-Fontaine,,,08282000WD0136,,,,,,,0,,,,,P,prés,,,290.0,,,30,3
2021-71472,2021-03-30,1,Vente,18000.0,,,LA FOSSE GODELLE,B028,8260.0,Maubert-Fontaine,,,08282000WD0137,,,,,,,0,,,,,P,prés,,,433.0,,,30,3
2021-71473,2021-03-29,1,Vente,110000.0,30.0,,RUE GRANDE RUE,0049,8260.0,Maubert-Fontaine,,,08282000AC0061,,,,,,,0,1.0,Maison,79.0,3.0,S,sols,,,175.0,,,29,3
2021-71479,2021-03-15,1,Vente,50005.0,,,LES GRANDS PRES,B031,8380.0,La Neuville-aux-Joûtes,,,083180000A0434,,,,,,,0,,,,,P,prés,,,2068.0,,,15,3
2021-71479,2021-03-15,1,Vente,50005.0,,,LES GRANDS PRES,B031,8380.0,La Neuville-aux-Joûtes,,,083180000A0635,,,,,,,0,,,,,P,prés,,,5322.0,,,15,3
2021-71479,2021-03-15,1,Vente,50005.0,,,LES GRANDS PRES,B031,8380.0,La Neuville-aux-Joûtes,,,083180000A0638,,,,,,,0,,,,,J,jardins,,,148.0,,,15,3
2021-71479,2021-03-15,1,Vente,50005.0,,,LES GRANDS PRES,B031,8380.0,La Neuville-aux-Joûtes,,,083180000A0639,,,,,,,0,,,,,P,prés,,,1364.0,,,15,3
2021-71479,2021-03-15,1,Vente,50005.0,,,LES GRANDS PRES,B031,8380.0,La Neuville-aux-Joûtes,,,083180000A0643,,,,,,,0,,,,,P,prés,,,35.0,,,15,3
2021-71479,2021-03-15,1,Vente,50005.0,,,LES GRANDS PRES,B031,8380.0,La Neuville-aux-Joûtes,,,083180000A0647,,,,,,,0,,,,,P,prés,,,6.0,,,15,3
2021-71482,2021-03-15,1,Vente,190000.0,,,RUE DU TAPECUL,0065,8150.0,Aubigny-les-Pothées,,,08026000AB0168,,,,,,,0,,,,,S,sols,,,268.0,,,15,3
2021-71482,2021-03-15,1,Vente,190000.0,,,LE TAPECU,B138,8150.0,Aubigny-les-Pothées,,,08026000AB0173,,,,,,,0,,,,,S,sols,,,11.0,,,15,3
2021-71482,2021-03-15,1,Vente,190000.0,1.0,,LE BOIS DU LOUP,B012,8150.0,Aubigny-les-Pothées,,,08026000AB0228,,,,,,,0,1.0,Maison,104.0,4.0,S,sols,,,800.0,,,15,3
2021-71482,2021-03-15,1,Vente,190000.0,1.0,,LE BOIS DU LOUP,B012,8150.0,Aubigny-les-Pothées,,,08026000AB0228,,,,,,,0,1.0,Maison,104.0,4.0,P,prés,,,909.0,,,15,3
2021-71502,2021-03-29,1,Vente,295000.0,,,LE BOURG,B005,8260.0,Maubert-Fontaine,,,08282000AC0027,,,,,,,0,,,,,S,sols,,,98.0,,,29,3
2021-71502,2021-03-29,1,Vente,295000.0,38.0,,RUE GRANDE RUE,0049,8260.0,Maubert-Fontaine,,,08282000AC0221,,,,,,,0,,,,,S,sols,,,157.0,,,29,3
2021-71502,2021-03-29,1,Vente,295000.0,38.0,,RUE GRANDE RUE,0049,8260.0,Maubert-Fontaine,,,08282000AC0223,,,,,,,0,,,,,S,sols,,,16.0,,,29,3
2021-71502,2021-03-29,1,Vente,295000.0,40.0,,RUE GRANDE RUE,0049,8260.0,Maubert-Fontaine,,,08282000AC0224,,,,,,,0,1.0,Maison,200.0,7.0,S,sols,,,1401.0,,,29,3
2021-71502,2021-03-29,1,Vente,295000.0,40.0,,RUE GRANDE RUE,0049,8260.0,Maubert-Fontaine,,,08282000AC0224,,,,,,,0,1.0,Maison,200.0,7.0,J,jardins,,,1990.0,,,29,3
2021-71529,2021-03-16,1,Vente,1000.0,,,LES MARAIS,B078,8290.0,Rumigny,,,08373000AB0024,,,,,,,0,,,,,P,prés,,,1416.0,,,16,3
2021-71533,2021-03-31,1,Vente,450.0,,,LA CENSE PICART,B011,8260.0,Maubert-Fontaine,,,08282000WC0193,,,,,,,0,,,,,P,prés,,,856.0,,,31,3
2021-71539,2021-03-27,1,Vente,300.0,,,RUE DU CULOT,0080,8700.0,Joigny-sur-Meuse,,,08237000AB0241,,,,,,,0,,,,,J,jardins,,,231.0,,,27,3
2021-71539,2021-03-27,1,Vente,300.0,,,RUE DU CULOT,0080,8700.0,Joigny-sur-Meuse,,,08237000AB0242,,,,,,,0,,,,,S,sols,,,95.0,,,27,3
2021-71539,2021-03-27,1,Vente,300.0,,,RUE DU CULOT,0080,8700.0,Joigny-sur-Meuse,,,08237000AB0243,,,,,,,0,,,,,S,sols,,,5.0,,,27,3
2021-71539,2021-03-27,1,Vente,300.0,,,RUE DU CULOT,0080,8700.0,Joigny-sur-Meuse,,,08237000AB0244,,,,,,,0,,,,,J,jardins,,,251.0,,,27,3
2021-71541,2021-03-29,1,Vente,28000.0,,,L HOPITAL,B069,8290.0,Rumigny,,,083730000C0146,,,,,,,0,,,,,P,prés,,,2116.0,,,29,3
2021-71541,2021-03-29,1,Vente,28000.0,,,L HOPITAL,B069,8290.0,Rumigny,,,083730000C0322,,,,,,,0,,,,,AB,terrains a bâtir,,,1162.0,,,29,3
2021-71541,2021-03-29,1,Vente,28000.0,,,L HOPITAL,B069,8290.0,Rumigny,,,083730000C0323,,,,,,,0,,,,,AB,terrains a bâtir,,,3279.0,,,29,3
2021-71554,2021-04-02,1,Vente,1000.0,,,ENTRE DEUX CHEMINS,B022,8260.0,Maubert-Fontaine,,,08282000WC0147,,,,,,,0,,,,,L,landes,FRICH,Friche,4508.0,,,2,4
2021-71555,2021-04-01,1,Vente,94000.0,32.0,,RTE DE ROCROI,0223,8260.0,Maubert-Fontaine,,,08282000WC0144,,,,,,,0,1.0,Maison,100.0,2.0,P,prés,,,1675.0,,,1,4
2021-71555,2021-04-01,1,Vente,94000.0,32.0,,RTE DE ROCROI,0223,8260.0,Maubert-Fontaine,,,08282000WC0144,,,,,,,0,1.0,Maison,100.0,2.0,S,sols,,,1700.0,,,1,4
2021-71589,2021-03-25,1,Vente,246010.0,,,LE VILLAGE,B185,8380.0,Neuville-lez-Beaulieu,,,083190000D0375,,,,,,,0,,,,,S,sols,,,1202.0,,,25,3
2021-71589,2021-03-25,1,Vente,246010.0,,,LA HAIE DES PLANTES,B083,8380.0,Neuville-lez-Beaulieu,,,08319000ZI0013,,,,,,,0,,,,,P,prés,,,59760.0,,,25,3
2021-71589,2021-03-25,1,Vente,246010.0,,,LE TERNIAU,B166,8380.0,Neuville-lez-Beaulieu,,,08319000ZI0056,,,,,,,0,,,,,P,prés,,,26610.0,,,25,3
2021-71589,2021-03-25,1,Vente,246010.0,,,LE TERNIAU,B166,8380.0,Neuville-lez-Beaulieu,,,08319000ZI0057,,,,,,,0,,,,,T,terres,,,20000.0,,,25,3
2021-71589,2021-03-25,1,Vente,246010.0,,,LE TERNIAU,B166,8380.0,Neuville-lez-Beaulieu,,,08319000ZI0059,,,,,,,0,,,,,P,prés,,,21678.0,,,25,3
2021-71589,2021-03-25,1,Vente,246010.0,,,LE TERNIAU,B166,8380.0,Neuville-lez-Beaulieu,,,08319000ZI0060,,,,,,,0,,,,,T,terres,,,134234.0,,,25,3
2021-71589,2021-03-25,1,Vente,246010.0,,,LE VERDRON,B069,8290.0,Prez,,,083440930A0001,,,,,,,0,,,,,P,prés,,,54095.0,,,25,3
2021-71613,2021-03-31,1,Vente,220000.0,,,LE VILLAGE,B083,8440.0,Gernelle,,,08187000AB0035,,,,,,,0,,,,,J,jardins,,,896.0,,,31,3
2021-71620,2021-04-20,1,Vente,1.0,,,DERRIERE LA PLACE,B030,8150.0,Renwez,,,083610000E0039,,,,,,,0,,,,,J,jardins,,,796.0,,,20,4
2021-71624,2021-04-01,1,Vente,162500.0,,,LE PART,B069,8260.0,Éteignières,,,081560000D0638,,,,,,,0,,,,,J,jardins,,,493.0,,,1,4
2021-71624,2021-04-01,1,Vente,162500.0,,,LE PART,B069,8260.0,Éteignières,,,081560000D0873,,,,,,,0,,,,,S,sols,,,18.0,,,1,4
2021-71624,2021-04-01,1,Vente,162500.0,12.0,,RTE DE ROCROI,0068,8260.0,Éteignières,,,081560000D0875,,,,,,,0,1.0,Maison,130.0,4.0,S,sols,,,381.0,,,1,4
2021-71632,2021-04-06,1,Vente,38000.0,14.0,,RUE SAINT REMI,0060,8150.0,Aubigny-les-Pothées,,,08026000AB0015,,,,,,,0,1.0,Maison,96.0,4.0,S,sols,,,350.0,,,6,4
2021-71649,2021-04-12,1,Vente,58000.0,51.0,,RUE EDOUARD PIETTE,0095,8290.0,Rumigny,,,08373000AA0122,,,,,,,0,1.0,Maison,150.0,6.0,S,sols,,,1005.0,,,12,4
2021-71655,2021-04-16,1,Vente,1500.0,,,LES ROCHERS,B088,8290.0,La Férée,,,08167000ZI0056,,,,,,,0,,,,,P,prés,,,540.0,,,16,4
2021-71655,2021-04-16,1,Vente,1500.0,,,LES ROCHERS,B088,8290.0,La Férée,,,08167000ZI0057,,,,,,,0,,,,,S,sols,,,298.0,,,16,4
2021-71655,2021-04-16,1,Vente,1500.0,,,LES ROCHERS,B088,8290.0,La Férée,,,08167000ZI0058,,,,,,,0,,,,,P,prés,,,392.0,,,16,4
2021-71660,2021-03-26,1,Vente,150000.0,2.0,,RUE DU BASSIN,0010,8260.0,Maubert-Fontaine,,,08282000AA0065,,,,,,,0,2.0,Appartement,65.0,3.0,S,sols,,,297.0,,,26,3
2021-71660,2021-03-26,1,Vente,150000.0,2.0,,RUE DU BASSIN,0010,8260.0,Maubert-Fontaine,,,08282000AA0065,,,,,,,0,2.0,Appartement,40.0,3.0,S,sols,,,297.0,,,26,3
2021-71660,2021-03-26,1,Vente,150000.0,2.0,,RUE DU BASSIN,0010,8260.0,Maubert-Fontaine,,,08282000AA0065,,,,,,,0,2.0,Appartement,64.0,4.0,S,sols,,,297.0,,,26,3
2021-71660,2021-03-26,1,Vente,150000.0,2.0,,RUE DU BASSIN,0010,8260.0,Maubert-Fontaine,,,08282000AA0065,,,,,,,0,2.0,Appartement,83.0,4.0,S,sols,,,297.0,,,26,3
2021-71660,2021-03-26,1,Vente,150000.0,2.0,,RUE DU BASSIN,0010,8260.0,Maubert-Fontaine,,,08282000AA0065,,,,,,,0,2.0,Appartement,64.0,3.0,S,sols,,,297.0,,,26,3
2021-71691,2021-04-14,1,Vente,34500.0,,,LE GENEVRIAUX,B087,8150.0,Aubigny-les-Pothées,,,080260000C0151,,,,,,,0,,,,,T,terres,,,4298.0,,,14,4
2021-71705,2021-04-28,1,Vente,30000.0,,,LE VILLAGE,B103,8290.0,Bossus-lès-Rumigny,,,080730000C0014,,,,,,,0,,,,,S,sols,,,64.0,,,28,4
2021-71705,2021-04-28,1,Vente,30000.0,3.0,,RUE DU MARRONNIER,0049,8290.0,Bossus-lès-Rumigny,,,080730000C0015,,,,,,,0,1.0,Maison,83.0,3.0,S,sols,,,460.0,,,28,4
2021-71705,2021-04-28,1,Vente,30000.0,,,LE VILLAGE,B103,8290.0,Bossus-lès-Rumigny,,,080730000C0016,,,,,,,0,,,,,P,prés,,,548.0,,,28,4
2021-71724,2021-04-27,1,Vente,20000.0,,,LE PAQUIS,B053,8260.0,Marby,,,082730000B0034,,,,,,,0,,,,,L,landes,FRICH,Friche,7.0,,,27,4
2021-71724,2021-04-27,1,Vente,20000.0,,,LE PAQUIS,B053,8260.0,Marby,,,082730000B0037,,,,,,,0,,,,,BP,peupleraies,,,9455.0,,,27,4
2021-71724,2021-04-27,1,Vente,20000.0,,,FONTAINE AUX CORBEAUX,B032,8260.0,Marby,,,082730000B0372,,,,,,,0,,,,,L,landes,FRICH,Friche,8241.0,,,27,4
2021-71725,2021-04-20,2,Vente,5000.0,,,LE GRAND COURTIL,B028,8260.0,Chilly,,,081210000C0735,,,,,,,0,,,,,P,prés,,,916.0,,,20,4
2021-71740,2021-04-30,1,Vente,20000.0,,,LA CHAUDIERE,B012,8230.0,Taillette,,,084360000B0792,,,,,,,0,,,,,P,prés,,,2359.0,,,30,4
2021-71741,2021-04-30,1,Vente,5000.0,,,LA CHAUDIERE,B012,8230.0,Taillette,,,084360000B0100,,,,,,,0,,,,,P,prés,,,2380.0,,,30,4
2021-71770,2021-04-23,1,Vente,55500.0,5049.0,A,PRE DU COQ,B079,8260.0,Éteignières,,,081560000D0942,,,,,,,0,1.0,Maison,81.0,5.0,J,jardins,,,384.0,,,23,4
2021-71770,2021-04-23,1,Vente,55500.0,,,PRE DU COQ,B079,8260.0,Éteignières,,,081560000D0945,,,,,,,0,,,,,P,prés,,,158.0,,,23,4
2021-71785,2021-05-05,1,Vente,120000.0,,,LES GRANDES TERRES,B039,8260.0,Maubert-Fontaine,,,08282000WC0112,,,,,,,0,,,,,P,prés,,,1795.0,,,5,5
2021-71786,2021-04-21,1,Vente,179265.0,,,LE CHEMIN DE LIART,B020,8290.0,Aouste,,,08016000ZI0035,,,,,,,0,,,,,P,prés,,,12780.0,,,21,4
2021-71786,2021-04-21,1,Vente,179265.0,,,LE CHEMIN DE LIART,B020,8290.0,Aouste,,,08016000ZI0035,,,,,,,0,,,,,S,sols,,,2400.0,,,21,4
2021-71786,2021-04-21,1,Vente,179265.0,,,LE CHEMIN DE LIART,B020,8290.0,Aouste,,,08016000ZI0035,,,,,,,0,,,,,P,prés,,,10380.0,,,21,4
